Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2023-05-13 14:36:56,"Push",1h 27m,"Seated Overhead Press (Dumbbell)",2,17.5,6,0,0,,,
2023-05-13 14:36:56,"Push",1h 27m,"Seated Overhead Press (Dumbbell)",3,15.0,8,0,0,,,
2023-05-13 14:36:56,"Push",1h 27m,"Seated Overhead Press (Dumbbell)",4,15.0,8,0,0,,,
2023-05-13 14:36:56,"Push",1h 27m,"Triceps Dip",1,0,10,0,0,"",,
2023-05-13 14:36:56,"Push",1h 27m,"Triceps Dip",2,0,8,0,0,,,
2023-05-13 14:36:56,"Push",1h 27m,"Triceps Dip",3,0,7,0,0,,,
2023-05-13 14:36:56,"Push",1h 27m,"Bench Press (Dumbbell)",1,22.5,12,0,0,"",,
2023-05-13 14:36:56,"Push",1h 27m,"Bench Press (Dumbbell)",2,22.5,12,0,0,,,
2023-05-13 14:36:56,"Push",1h 27m,"Bench Press (Dumbbell)",3,22.5,12,0,0,,,
2023-05-13 14:36:56,"Push",1h 27m,"Bench Press (Dumbbell)",4,22.5,10,0,0,,,
2023-05-14 13:40:40,"Pull",1h 15m,"Lat Pulldown (Cable)",1,45.5,12,0,0,"","",
2023-05-14 13:40:40,"Pull",1h 15m,"Lat Pulldown (Cable)",2,45.5,10,0,0,,,
2023-05-14 13:40:40,"Pull",1h 15m,"Lat Pulldown (Cable)",3,45.5,10,0,0,,,
2023-05-14 13:40:40,"Pull",1h 15m,"Lat Pulldown (Cable)",4,45.5,10,0,0,,,
2023-05-14 13:40:40,"Pull",1h 15m,"Hammer Curl (Dumbbell)",1,10.0,10,0,0,"",,
2023-05-14 13:40:40,"Pull",1h 15m,"Hammer Curl (Dumbbell)",2,10.0,10,0,0,,,
2023-05-14 13:40:40,"Pull",1h 15m,"Hammer Curl (Dumbbell)",3,10.0,10,0,0,,,
2023-05-14 13:40:40,"Pull",1h 15m,"Hammer Curl (Dumbbell)",4,10.0,12,0,0,,,
