Participant,Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE,Volume
DHI,10/2/2022 19:30,Push 1,1h 3m,Triceps Extension (Dumbbell),3,12,15,0,0,,,,180
DHI,10/2/2022 19:30,Push 1,1h 3m,Triceps Extension (Dumbbell),4,12,15,0,0,,,,180
DHI,10/2/2022 19:30,Push 1,1h 3m,Rear Deltoid,1,20,12,0,0,,,,240
DHI,10/2/2022 19:30,Push 1,1h 3m,Rear Deltoid,2,20,12,0,0,,,,240
DHI,10/2/2022 19:30,Push 1,1h 3m,Rear Deltoid,3,20,12,0,0,,,,240
DHI,10/2/2022 19:30,Push 1,1h 3m,Rear Deltoid,4,20,12,0,0,,,,240
DHI,10/2/2022 19:30,Push 1,1h 3m,Arnold Press (Dumbbell),1,20,12,0,0,,,,240
DHI,10/2/2022 19:30,Push 1,1h 3m,Arnold Press (Dumbbell),2,20,12,0,0,,,,240
DHI,10/2/2022 19:30,Push 1,1h 3m,Lateral Raise (Dumbbell),1,6.8,8,0,0,,,,54.4
DHI,10/2/2022 19:30,Push 1,1h 3m,Lateral Raise (Dumbbell),2,6.8,8,0,0,,,,54.4
DHI,12/2/2022 1:29,Pull 1,1h 19m,Iso-Lateral Row (Machine),1,10,15,0,0,,,,150
DHI,12/2/2022 1:29,Pull 1,1h 19m,Iso-Lateral Row (Machine),2,15,15,0,0,,,,225
DHI,12/2/2022 1:29,Pull 1,1h 19m,Iso-Lateral Row (Machine),3,15,15,0,0,,,,225
DHI,12/2/2022 1:29,Pull 1,1h 19m,Iso-Lateral Row (Machine),4,15,15,0,0,,,,225
DHI,12/2/2022 1:29,Pull 1,1h 19m,Lat Pulldown (Cable),1,25,15,0,0,,,,375
DHI,12/2/2022 1:29,Pull 1,1h 19m,Lat Pulldown (Cable),2,30,15,0,0,,,,450
DHI,12/2/2022 1:29,Pull 1,1h 19m,Lat Pulldown (Cable),3,35,12,0,0,,,,420
DHI,12/2/2022 1:29,Pull 1,1h 19m,Lat Pulldown (Cable),4,40,10,0,0,,,,400
DHI,12/2/2022 1:29,Pull 1,1h 19m,Deadlift (Barbell),1,40,10,0,0,,,,400
DHI,12/2/2022 1:29,Pull 1,1h 19m,Deadlift (Barbell),2,40,10,0,0,,,,400
DHI,12/2/2022 1:29,Pull 1,1h 19m,Deadlift (Barbell),3,40,10,0,0,,,,400
DHI,12/2/2022 1:29,Pull 1,1h 19m,Deadlift (Barbell),4,70,2,0,0,,,,140
DHI,12/2/2022 1:29,Pull 1,1h 19m,Bicep Curl (Dumbbell),1,13.6077711,12,0,0,,,,163.2932532
DHI,12/2/2022 1:29,Pull 1,1h 19m,Bicep Curl (Dumbbell),2,13.6077711,12,0,0,,,,163.2932532
DHI,12/2/2022 1:29,Pull 1,1h 19m,Bicep Curl (Dumbbell),3,13.6077711,12,0,0,,,,163.2932532
DHI,12/2/2022 1:29,Pull 1,1h 19m,Bicep Curl (Dumbbell),4,15.87573295,8,0,0,,,,127.0058636
DHI,12/2/2022 1:29,Pull 1,1h 19m,Seated Row (Cable),1,35,15,0,0,,,,525
DHI,12/2/2022 1:29,Pull 1,1h 19m,Seated Row (Cable),2,35,15,0,0,,,,525
DHI,12/2/2022 1:29,Pull 1,1h 19m,Seated Row (Cable),3,41,12,0,0,,,,492
DHI,12/2/2022 1:29,Pull 1,1h 19m,Seated Row (Cable),4,48,8,0,0,,,,384
DHI,12/2/2022 1:29,Pull 1,1h 19m,Triceps Extension (Dumbbell),1,10.5,20,0,0,,,,210
DHI,12/2/2022 1:29,Pull 1,1h 19m,Triceps Extension (Dumbbell),2,15,12,0,0,,,,180
DHI,12/2/2022 1:29,Pull 1,1h 19m,Triceps Extension (Dumbbell),3,15,12,0,0,,,,180
DHI,12/2/2022 1:29,Pull 1,1h 19m,Triceps Extension (Dumbbell),4,15,12,0,0,,,,180
DHI,12/2/2022 22:07,Leg 1,1h 22m,Lunge (Bodyweight),1,0,15,0,0,,,,0
DHI,12/2/2022 22:07,Leg 1,1h 22m,Lunge (Bodyweight),2,0,15,0,0,,,,0
DHI,12/2/2022 22:07,Leg 1,1h 22m,Lunge (Bodyweight),3,0,15,0,0,,,,0
DHI,12/2/2022 22:07,Leg 1,1h 22m,Leg Extension (Machine),1,50.5,15,0,0,,,,757.5
DHI,12/2/2022 22:07,Leg 1,1h 22m,Leg Extension (Machine),2,55.5,15,0,0,,,,832.5
DHI,12/2/2022 22:07,Leg 1,1h 22m,Leg Extension (Machine),3,64.5,15,0,0,,,,967.5
DHI,12/2/2022 22:07,Leg 1,1h 22m,Leg Extension (Machine),4,68.5,10,0,0,,,,685
DHI,12/2/2022 22:07,Leg 1,1h 22m,Leg Press,1,80,15,0,0,,,,1200
DHI,12/2/2022 22:07,Leg 1,1h 22m,Leg Press,2,80,15,0,0,,,,1200
DHI,12/2/2022 22:07,Leg 1,1h 22m,Leg Press,3,120,10,0,0,,,,1200
DHI,12/2/2022 22:07,Leg 1,1h 22m,Leg Press,4,120,10,0,0,,,,1200
DHI,12/2/2022 22:07,Leg 1,1h 22m,Wall Sits,1,0,45,0,0,,,,0
DHI,12/2/2022 22:07,Leg 1,1h 22m,Wall Sits,2,0,45,0,0,,,,0
DHI,12/2/2022 22:07,Leg 1,1h 22m,Lying Leg Curl (Machine),1,50,15,0,0,,,,750
DHI,12/2/2022 22:07,Leg 1,1h 22m,Lying Leg Curl (Machine),2,60,12,0,0,,,,720
DHI,12/2/2022 22:07,Leg 1,1h 22m,Lying Leg Curl (Machine),3,80,8,0,0,,,,640
DHI,12/2/2022 22:07,Leg 1,1h 22m,Lying Leg Curl (Machine),4,80,8,0,0,,,,640
DHI,12/2/2022 22:07,Leg 1,1h 22m,Goblet Squat (Kettlebell),1,35,12,0,0,,,,420
DHI,12/2/2022 22:07,Leg 1,1h 22m,Goblet Squat (Kettlebell),2,35,12,0,0,,,,420
DHI,12/2/2022 22:07,Leg 1,1h 22m,Goblet Squat (Kettlebell),3,35,12,0,0,,,,420
DHI,12/2/2022 22:07,Leg 1,1h 22m,Goblet Squat (Kettlebell),4,35,12,0,0,,,,420
DHI,13/2/2022 20:33,Push 1,1h 40m,Pec Deck (Machine),1,20,15,0,0,,,,300
DHI,13/2/2022 20:33,Push 1,1h 40m,Pec Deck (Machine),2,30,12,0,0,,,,360
DHI,13/2/2022 20:33,Push 1,1h 40m,Pec Deck (Machine),3,20,13,0,0,,,,260
DHI,13/2/2022 20:33,Push 1,1h 40m,Pec Deck (Machine),4,20,10,0,0,,,,200
DHI,13/2/2022 20:33,Push 1,1h 40m,Bench Press (Barbell),1,20,10,0,0,,,,200
DHI,13/2/2022 20:33,Push 1,1h 40m,Bench Press (Barbell),2,20,12,0,0,,,,240
DHI,13/2/2022 20:33,Push 1,1h 40m,Bench Press (Barbell),3,25,12,0,0,,,,300
DHI,13/2/2022 20:33,Push 1,1h 40m,Bench Press (Barbell),4,34,6,0,0,,,,204
DHI,13/2/2022 20:33,Push 1,1h 40m,Incline Chest Press (Machine),1,14,12,0,0,,,,168
DHI,13/2/2022 20:33,Push 1,1h 40m,Incline Chest Press (Machine),2,14,11,0,0,,,,154
DHI,13/2/2022 20:33,Push 1,1h 40m,Incline Chest Press (Machine),3,19,9,0,0,,,,171
DHI,13/2/2022 20:33,Push 1,1h 40m,Incline Chest Press (Machine),4,22.6,5,0,0,,,,113
DHI,13/2/2022 20:33,Push 1,1h 40m,Push Up,1,0,10,0,0,,,,0
DHI,13/2/2022 20:33,Push 1,1h 40m,Push Up,2,0,10,0,0,,,,0
DHI,13/2/2022 20:33,Push 1,1h 40m,Push Up,3,0,10,0,0,,,,0
DHI,13/2/2022 20:33,Push 1,1h 40m,Push Up,4,0,10,0,0,,,,0
DHI,13/2/2022 20:33,Push 1,1h 40m,Shoulder Press (Machine),1,4.5,15,0,0,,,,67.5
DHI,13/2/2022 20:33,Push 1,1h 40m,Shoulder Press (Machine),2,7,15,0,0,,,,105
DHI,13/2/2022 20:33,Push 1,1h 40m,Shoulder Press (Machine),3,10,10,0,0,,,,100
DHI,13/2/2022 20:33,Push 1,1h 40m,Shoulder Press (Machine),4,12.3,9,0,0,,,,110.7
DHI,13/2/2022 20:33,Push 1,1h 40m,Triceps Extension (Dumbbell),1,15,12,0,0,,,,180
DHI,13/2/2022 20:33,Push 1,1h 40m,Triceps Extension (Dumbbell),2,12.5,15,0,0,,,,187.5
DHI,13/2/2022 20:33,Push 1,1h 40m,Triceps Extension (Dumbbell),3,12.5,15,0,0,,,,187.5
DHI,13/2/2022 20:33,Push 1,1h 40m,Triceps Extension (Dumbbell),4,10,15,0,0,,,,150
DHI,13/2/2022 20:33,Push 1,1h 40m,Rear Deltoid,1,20,12,0,0,,,,240
DHI,13/2/2022 20:33,Push 1,1h 40m,Rear Deltoid,2,20,12,0,0,,,,240
DHI,13/2/2022 20:33,Push 1,1h 40m,Rear Deltoid,3,20,12,0,0,,,,240
DHI,13/2/2022 20:33,Push 1,1h 40m,Rear Deltoid,4,30,8,0,0,,,,240
DHI,13/2/2022 20:33,Push 1,1h 40m,Lateral Raise (Dumbbell),1,5,15,0,0,,,,75
DHI,13/2/2022 20:33,Push 1,1h 40m,Lateral Raise (Dumbbell),2,5,15,0,0,,,,75
DHI,13/2/2022 20:33,Push 1,1h 40m,Lateral Raise (Dumbbell),3,7.5,6,0,0,,,,45
DHI,13/2/2022 20:33,Push 1,1h 40m,Lateral Raise (Dumbbell),4,5,15,0,0,,,,75
DHI,15/2/2022 0:28,Pull 1,58m,Iso-Lateral Row (Machine),1,10,15,0,0,,,,150
DHI,15/2/2022 0:28,Pull 1,58m,Iso-Lateral Row (Machine),2,14.5,15,0,0,,,,217.5
DHI,15/2/2022 0:28,Pull 1,58m,Iso-Lateral Row (Machine),3,14.5,15,0,0,,,,217.5
DHI,15/2/2022 0:28,Pull 1,58m,Iso-Lateral Row (Machine),4,17,12,0,0,,,,204
DHI,15/2/2022 0:28,Pull 1,58m,Lat Pulldown (Cable),1,25,15,0,0,,,,375
DHI,15/2/2022 0:28,Pull 1,58m,Lat Pulldown (Cable),2,30,15,0,0,,,,450
DHI,15/2/2022 0:28,Pull 1,58m,Lat Pulldown (Cable),3,35,12,0,0,,,,420
DHI,15/2/2022 0:28,Pull 1,58m,Lat Pulldown (Cable),4,45,8,0,0,,,,360
DHI,15/2/2022 0:28,Pull 1,58m,Bicep Curl (Dumbbell),1,13.6077711,12,0,0,,,,163.2932532
DHI,15/2/2022 0:28,Pull 1,58m,Bicep Curl (Dumbbell),2,13.6077711,12,0,0,,,,163.2932532
DHI,15/2/2022 0:28,Pull 1,58m,Bicep Curl (Dumbbell),3,13.6077711,12,0,0,,,,163.2932532
DHI,15/2/2022 0:28,Pull 1,58m,Bicep Curl (Dumbbell),4,13.6077711,12,0,0,,,,163.2932532
DHI,15/2/2022 0:28,Pull 1,58m,Seated Row (Cable),1,35,15,0,0,,,,525
DHI,15/2/2022 0:28,Pull 1,58m,Seated Row (Cable),2,41,12,0,0,,,,492
DHI,15/2/2022 0:28,Pull 1,58m,Seated Row (Cable),3,41,12,0,0,,,,492
DHI,15/2/2022 0:28,Pull 1,58m,Seated Row (Cable),4,48,10,0,0,,,,480
DHI,18/2/2022 1:50,Pull 1,1h 23m,Iso-Lateral Row (Machine),1,10,15,0,0,,,,150
DHI,18/2/2022 1:50,Pull 1,1h 23m,Iso-Lateral Row (Machine),2,14.5,15,0,0,,,,217.5
DHI,18/2/2022 1:50,Pull 1,1h 23m,Iso-Lateral Row (Machine),3,14.5,15,0,0,,,,217.5
DHI,18/2/2022 1:50,Pull 1,1h 23m,Iso-Lateral Row (Machine),4,17,12,0,0,,,,204
DHI,18/2/2022 1:50,Pull 1,1h 23m,Lat Pulldown (Cable),1,25,15,0,0,,,,375
DHI,18/2/2022 1:50,Pull 1,1h 23m,Lat Pulldown (Cable),2,35,12,0,0,,,,420
DHI,18/2/2022 1:50,Pull 1,1h 23m,Lat Pulldown (Cable),3,40,10,0,0,,,,400
DHI,18/2/2022 1:50,Pull 1,1h 23m,Lat Pulldown (Cable),4,45,8,0,0,,,,360
DHI,18/2/2022 1:50,Pull 1,1h 23m,Deadlift (Barbell),1,40,10,0,0,,,,400
DHI,18/2/2022 1:50,Pull 1,1h 23m,Deadlift (Barbell),2,60,6,0,0,,,,360
DHI,18/2/2022 1:50,Pull 1,1h 23m,Deadlift (Barbell),3,70,6,0,0,,,,420
DHI,18/2/2022 1:50,Pull 1,1h 23m,Deadlift (Barbell),4,70,6,0,0,,,,420
DHI,18/2/2022 1:50,Pull 1,1h 23m,Bicep Curl (Dumbbell),1,13.6077711,12,0,0,,,,163.2932532
DHI,18/2/2022 1:50,Pull 1,1h 23m,Bicep Curl (Dumbbell),2,13.6077711,12,0,0,,,,163.2932532
DHI,18/2/2022 1:50,Pull 1,1h 23m,Bicep Curl (Dumbbell),3,13.6077711,12,0,0,,,,163.2932532
DHI,18/2/2022 1:50,Pull 1,1h 23m,Bicep Curl (Dumbbell),4,15.87573295,8,0,0,,,,127.0058636
DHI,18/2/2022 1:50,Pull 1,1h 23m,Seated Row (Cable),1,35,15,0,0,,,,525
DHI,18/2/2022 1:50,Pull 1,1h 23m,Seated Row (Cable),2,41,12,0,0,,,,492
DHI,18/2/2022 1:50,Pull 1,1h 23m,Seated Row (Cable),3,48,10,0,0,,,,480
DHI,18/2/2022 1:50,Pull 1,1h 23m,Seated Row (Cable),4,55,8,0,0,,,,440
DHI,19/2/2022 1:03,Push 1,1h 8m,Pec Deck (Machine),1,20,15,0,0,,,,300
DHI,19/2/2022 1:03,Push 1,1h 8m,Pec Deck (Machine),2,20,15,0,0,,,,300
DHI,19/2/2022 1:03,Push 1,1h 8m,Pec Deck (Machine),3,20,15,0,0,,,,300
DHI,19/2/2022 1:03,Push 1,1h 8m,Pec Deck (Machine),4,20,15,0,0,,,,300
DHI,19/2/2022 1:03,Push 1,1h 8m,Bench Press (Barbell),1,20,12,0,0,,,,240
DHI,19/2/2022 1:03,Push 1,1h 8m,Bench Press (Barbell),2,20,12,0,0,,,,240
DHI,19/2/2022 1:03,Push 1,1h 8m,Bench Press (Barbell),3,25,10,0,0,,,,250
DHI,19/2/2022 1:03,Push 1,1h 8m,Bench Press (Barbell),4,34,2,0,0,,,,68
DHI,19/2/2022 1:03,Push 1,1h 8m,Incline Chest Press (Machine),1,14,12,0,0,,,,168
DHI,19/2/2022 1:03,Push 1,1h 8m,Incline Chest Press (Machine),2,16,10,0,0,,,,160
DHI,19/2/2022 1:03,Push 1,1h 8m,Incline Chest Press (Machine),3,16,8,0,0,,,,128
DHI,19/2/2022 1:03,Push 1,1h 8m,Incline Chest Press (Machine),4,16,8,0,0,,,,128
DHI,19/2/2022 1:03,Push 1,1h 8m,Shoulder Press (Machine),1,7,15,0,0,,,,105
DHI,19/2/2022 1:03,Push 1,1h 8m,Shoulder Press (Machine),2,7,13,0,0,,,,91
DHI,19/2/2022 1:03,Push 1,1h 8m,Shoulder Press (Machine),3,10,8,0,0,,,,80
DHI,19/2/2022 1:03,Push 1,1h 8m,Shoulder Press (Machine),4,10,8,0,0,,,,80
DHI,19/2/2022 1:03,Push 1,1h 8m,Rear Deltoid,1,20,12,0,0,,,,240
DHI,19/2/2022 1:03,Push 1,1h 8m,Rear Deltoid,2,20,12,0,0,,,,240
DHI,19/2/2022 1:03,Push 1,1h 8m,Rear Deltoid,3,20,12,0,0,,,,240
DHI,19/2/2022 1:03,Push 1,1h 8m,Triceps Pushdown (Cable - Straight Bar),1,8,15,0,0,,,,120
DHI,19/2/2022 1:03,Push 1,1h 8m,Triceps Pushdown (Cable - Straight Bar),2,10,15,0,0,,,,150
DHI,19/2/2022 1:03,Push 1,1h 8m,Triceps Pushdown (Cable - Straight Bar),3,11,12,0,0,,,,132
DHI,19/2/2022 1:03,Push 1,1h 8m,Triceps Pushdown (Cable - Straight Bar),4,12,10,0,0,,,,120
DHI,22/2/2022 1:03,Pull 1,48h 10m,Iso-Lateral Row (Machine),1,10,15,0,0,,,,150
DHI,22/2/2022 1:03,Pull 1,48h 10m,Iso-Lateral Row (Machine),2,14.5,15,0,0,,,,217.5
DHI,22/2/2022 1:03,Pull 1,48h 10m,Iso-Lateral Row (Machine),3,17,12,0,0,,,,204
DHI,22/2/2022 1:03,Pull 1,48h 10m,Iso-Lateral Row (Machine),4,19.1,12,0,0,,,,229.2
DHI,22/2/2022 1:03,Pull 1,48h 10m,Lat Pulldown (Cable),1,30,15,0,0,,,,450
DHI,22/2/2022 1:03,Pull 1,48h 10m,Lat Pulldown (Cable),2,40,12,0,0,,,,480
DHI,22/2/2022 1:03,Pull 1,48h 10m,Lat Pulldown (Cable),3,45,8,0,0,,,,360
DHI,22/2/2022 1:03,Pull 1,48h 10m,Lat Pulldown (Cable),4,40,10,0,0,,,,400
DHI,22/2/2022 1:03,Pull 1,48h 10m,Bicep Curl (Dumbbell),1,13.6077711,12,0,0,,,,163.2932532
DHI,22/2/2022 1:03,Pull 1,48h 10m,Bicep Curl (Dumbbell),2,15.87573295,10,0,0,,,,158.7573295
DHI,22/2/2022 1:03,Pull 1,48h 10m,Bicep Curl (Dumbbell),3,18.1436948,5,0,0,,,,90.718474
DHI,22/2/2022 1:03,Pull 1,48h 10m,Bicep Curl (Dumbbell),4,15.87573295,8,0,0,,,,127.0058636
DHI,22/2/2022 1:03,Pull 1,48h 10m,Seated Row (Cable),1,35,15,0,0,,,,525
DHI,22/2/2022 1:03,Pull 1,48h 10m,Seated Row (Cable),2,41,12,0,0,,,,492
DHI,22/2/2022 1:03,Pull 1,48h 10m,Seated Row (Cable),3,48,10,0,0,,,,480
DHI,22/2/2022 1:03,Pull 1,48h 10m,Seated Row (Cable),4,55,8,0,0,,,,440
DHI,24/2/2022 1:14,Push 1,1h 57m,Pec Deck (Machine),1,20,15,0,0,,,,300
DHI,24/2/2022 1:14,Push 1,1h 57m,Pec Deck (Machine),2,20,15,0,0,,,,300
DHI,24/2/2022 1:14,Push 1,1h 57m,Pec Deck (Machine),3,30,10,0,0,,,,300
DHI,24/2/2022 1:14,Push 1,1h 57m,Pec Deck (Machine),4,20,15,0,0,,,,300
DHI,24/2/2022 1:14,Push 1,1h 57m,Bench Press (Barbell),1,24.6,10,0,0,,,,246
DHI,24/2/2022 1:14,Push 1,1h 57m,Bench Press (Barbell),2,29,10,0,0,,,,290
DHI,24/2/2022 1:14,Push 1,1h 57m,Bench Press (Barbell),3,34,6,0,0,,,,204
DHI,24/2/2022 1:14,Push 1,1h 57m,Bench Press (Barbell),4,34,5,0,0,,,,170
DHI,24/2/2022 1:14,Push 1,1h 57m,Incline Chest Press (Machine),1,11.2,12,0,0,,,,134.4
DHI,24/2/2022 1:14,Push 1,1h 57m,Incline Chest Press (Machine),2,16,10,0,0,,,,160
DHI,24/2/2022 1:14,Push 1,1h 57m,Incline Chest Press (Machine),3,18,8,0,0,,,,144
DHI,24/2/2022 1:14,Push 1,1h 57m,Incline Chest Press (Machine),4,20,6,0,0,,,,120
DHI,24/2/2022 1:14,Push 1,1h 57m,Push Up,1,0,10,0,0,,,,0
DHI,24/2/2022 1:14,Push 1,1h 57m,Push Up,2,0,10,0,0,,,,0
DHI,24/2/2022 1:14,Push 1,1h 57m,Push Up,3,0,10,0,0,,,,0
DHI,24/2/2022 1:14,Push 1,1h 57m,Push Up,4,0,10,0,0,,,,0
DHI,24/2/2022 1:14,Push 1,1h 57m,Shoulder Press (Machine),1,7,15,0,0,,,,105
DHI,24/2/2022 1:14,Push 1,1h 57m,Shoulder Press (Machine),2,7,15,0,0,,,,105
DHI,24/2/2022 1:14,Push 1,1h 57m,Shoulder Press (Machine),3,10,8,0,0,,,,80
DHI,24/2/2022 1:14,Push 1,1h 57m,Shoulder Press (Machine),4,12.5,6,0,0,,,,75
DHI,24/2/2022 1:14,Push 1,1h 57m,Triceps Extension (Dumbbell),1,15,12,0,0,,,,180
DHI,24/2/2022 1:14,Push 1,1h 57m,Triceps Extension (Dumbbell),2,13,15,0,0,,,,195
DHI,24/2/2022 1:14,Push 1,1h 57m,Triceps Extension (Dumbbell),3,13,15,0,0,,,,195
DHI,24/2/2022 1:14,Push 1,1h 57m,Triceps Extension (Dumbbell),4,15,10,0,0,,,,150
DHI,24/2/2022 1:14,Push 1,1h 57m,Bench Press (Dumbbell),1,35,10,0,0,,,,350
DHI,24/2/2022 1:14,Push 1,1h 57m,Bench Press (Dumbbell),2,35,10,0,0,,,,350
DHI,24/2/2022 1:14,Push 1,1h 57m,Bench Press (Dumbbell),3,35,10,0,0,,,,350
DHI,24/2/2022 1:14,Push 1,1h 57m,Bench Press (Dumbbell),4,35,10,0,0,,,,350
DHI,24/2/2022 1:14,Push 1,1h 57m,Lateral Raise (Dumbbell),1,6.80388555,10,0,0,,,,68.0388555
DHI,24/2/2022 1:14,Push 1,1h 57m,Lateral Raise (Dumbbell),2,4,15,0,0,,,,60
DHI,24/2/2022 1:14,Push 1,1h 57m,Lateral Raise (Dumbbell),3,4,15,0,0,,,,60
DHI,24/2/2022 1:14,Push 1,1h 57m,Lateral Raise (Dumbbell),4,4,15,0,0,,,,60
DHI,26/2/2022 0:59,Pull 1,1h 14m,Iso-Lateral Row (Machine),1,10,15,0,0,,,,150
DHI,26/2/2022 0:59,Pull 1,1h 14m,Iso-Lateral Row (Machine),2,17,12,0,0,,,,204
DHI,26/2/2022 0:59,Pull 1,1h 14m,Iso-Lateral Row (Machine),3,19.3,12,0,0,,,,231.6
DHI,26/2/2022 0:59,Pull 1,1h 14m,Iso-Lateral Row (Machine),4,20.4,12,0,0,,,,244.8
DHI,26/2/2022 0:59,Pull 1,1h 14m,Lat Pulldown (Cable),1,35,15,0,0,,,,525
DHI,26/2/2022 0:59,Pull 1,1h 14m,Lat Pulldown (Cable),2,40,10,0,0,,,,400
DHI,26/2/2022 0:59,Pull 1,1h 14m,Lat Pulldown (Cable),3,45,8,0,0,,,,360
DHI,26/2/2022 0:59,Pull 1,1h 14m,Lat Pulldown (Cable),4,40,10,0,0,,,,400
DHI,26/2/2022 0:59,Pull 1,1h 14m,Deadlift (Barbell),1,40,10,0,0,,,,400
DHI,26/2/2022 0:59,Pull 1,1h 14m,Deadlift (Barbell),2,60,6,0,0,,,,360
DHI,26/2/2022 0:59,Pull 1,1h 14m,Deadlift (Barbell),3,70,6,0,0,,,,420
DHI,26/2/2022 0:59,Pull 1,1h 14m,Deadlift (Barbell),4,70,6,0,0,,,,420
DHI,26/2/2022 0:59,Pull 1,1h 14m,Bicep Curl (Dumbbell),1,13.6077711,12,0,0,,,,163.2932532
DHI,26/2/2022 0:59,Pull 1,1h 14m,Bicep Curl (Dumbbell),2,15.87573295,8,0,0,,,,127.0058636
DHI,26/2/2022 0:59,Pull 1,1h 14m,Bicep Curl (Dumbbell),3,13.6077711,12,0,0,,,,163.2932532
DHI,26/2/2022 0:59,Pull 1,1h 14m,Bicep Curl (Dumbbell),4,13.6077711,12,0,0,,,,163.2932532
DHI,26/2/2022 0:59,Pull 1,1h 14m,Seated Row (Cable),1,35,15,0,0,,,,525
DHI,26/2/2022 0:59,Pull 1,1h 14m,Seated Row (Cable),2,41,12,0,0,,,,492
DHI,26/2/2022 0:59,Pull 1,1h 14m,Seated Row (Cable),3,48,10,0,0,,,,480
DHI,26/2/2022 0:59,Pull 1,1h 14m,Seated Row (Cable),4,55,8,0,0,,,,440
DHI,27/2/2022 1:04,Leg 1,1h 35m,Lunge (Bodyweight),1,0,15,0,0,,,,0
DHI,27/2/2022 1:04,Leg 1,1h 35m,Lunge (Bodyweight),2,0,15,0,0,,,,0
DHI,27/2/2022 1:04,Leg 1,1h 35m,Lunge (Bodyweight),3,0,15,0,0,,,,0
DHI,27/2/2022 1:04,Leg 1,1h 35m,Leg Extension (Machine),1,50.5,15,0,0,,,,757.5
DHI,27/2/2022 1:04,Leg 1,1h 35m,Leg Extension (Machine),2,55.5,15,0,0,,,,832.5
DHI,27/2/2022 1:04,Leg 1,1h 35m,Leg Extension (Machine),3,64.5,15,0,0,,,,967.5
DHI,27/2/2022 1:04,Leg 1,1h 35m,Leg Extension (Machine),4,67.5,8,0,0,,,,540
DHI,27/2/2022 1:04,Leg 1,1h 35m,Leg Press,1,120,10,0,0,,,,1200
DHI,27/2/2022 1:04,Leg 1,1h 35m,Leg Press,2,120,10,0,0,,,,1200
DHI,27/2/2022 1:04,Leg 1,1h 35m,Leg Press,3,120,10,0,0,,,,1200
DHI,27/2/2022 1:04,Leg 1,1h 35m,Leg Press,4,140,5,0,0,,,,700
DHI,27/2/2022 1:04,Leg 1,1h 35m,Wall Sits,1,0,45,0,0,,,,0
DHI,27/2/2022 1:04,Leg 1,1h 35m,Wall Sits,2,0,45,0,0,,,,0
DHI,27/2/2022 1:04,Leg 1,1h 35m,Lying Leg Curl (Machine),1,50,15,0,0,,,,750
DHI,27/2/2022 1:04,Leg 1,1h 35m,Lying Leg Curl (Machine),2,60,12,0,0,,,,720
DHI,27/2/2022 1:04,Leg 1,1h 35m,Lying Leg Curl (Machine),3,60,12,0,0,,,,720
DHI,27/2/2022 1:04,Leg 1,1h 35m,Lying Leg Curl (Machine),4,80,8,0,0,,,,640
DHI,27/2/2022 1:04,Leg 1,1h 35m,Goblet Squat (Kettlebell),1,35,12,0,0,,,,420
DHI,27/2/2022 1:04,Leg 1,1h 35m,Goblet Squat (Kettlebell),2,40,12,0,0,,,,480
DHI,27/2/2022 1:04,Leg 1,1h 35m,Goblet Squat (Kettlebell),3,45,10,0,0,,,,450
DHI,27/2/2022 1:04,Leg 1,1h 35m,Goblet Squat (Kettlebell),4,55,10,0,0,,,,550
DHI,28/2/2022 1:39,Push 1,1h 30m,Pec Deck (Machine),1,20,15,0,0,,,,300
DHI,28/2/2022 1:39,Push 1,1h 30m,Pec Deck (Machine),2,20,15,0,0,,,,300
DHI,28/2/2022 1:39,Push 1,1h 30m,Pec Deck (Machine),3,20,15,0,0,,,,300
DHI,28/2/2022 1:39,Push 1,1h 30m,Pec Deck (Machine),4,20,15,0,0,,,,300
DHI,28/2/2022 1:39,Push 1,1h 30m,Bench Press (Barbell),1,29,10,0,0,,,,290
DHI,28/2/2022 1:39,Push 1,1h 30m,Bench Press (Barbell),2,29,10,0,0,,,,290
DHI,28/2/2022 1:39,Push 1,1h 30m,Bench Press (Barbell),3,34,6,0,0,,,,204
DHI,28/2/2022 1:39,Push 1,1h 30m,Bench Press (Barbell),4,34,5,0,0,,,,170
DHI,28/2/2022 1:39,Push 1,1h 30m,Incline Chest Press (Machine),1,14,12,0,0,,,,168
DHI,28/2/2022 1:39,Push 1,1h 30m,Incline Chest Press (Machine),2,18.6,10,0,0,,,,186
DHI,28/2/2022 1:39,Push 1,1h 30m,Incline Chest Press (Machine),3,20,8,0,0,,,,160
DHI,28/2/2022 1:39,Push 1,1h 30m,Incline Chest Press (Machine),4,20,5,0,0,,,,100
DHI,28/2/2022 1:39,Push 1,1h 30m,Incline Chest Press (Machine),5,24.6,2,0,0,,,,49.2
DHI,28/2/2022 1:39,Push 1,1h 30m,Push Up,1,0,10,0,0,,,,0
DHI,28/2/2022 1:39,Push 1,1h 30m,Push Up,2,0,10,0,0,,,,0
DHI,28/2/2022 1:39,Push 1,1h 30m,Push Up,3,0,10,0,0,,,,0
DHI,28/2/2022 1:39,Push 1,1h 30m,Push Up,4,0,10,0,0,,,,0
DHI,28/2/2022 1:39,Push 1,1h 30m,Shoulder Press (Machine),1,7,15,0,0,,,,105
DHI,28/2/2022 1:39,Push 1,1h 30m,Shoulder Press (Machine),2,9,12,0,0,,,,108
DHI,28/2/2022 1:39,Push 1,1h 30m,Shoulder Press (Machine),3,11.5,10,0,0,,,,115
